id,date,WS1AVG,WD1AVG,WS1MIN2,WS1AVG2,WS1MAX2,WD1MIN2,WD1AVG2,WD1MAX2,WS1MIN10,WS1AVG10,WS1MAX10,WD1MIN10,WD1AVG10,WD1MAX10
1,2021-12-13 12:50:58,2.3,128,0.4,1.2,2.1,85,125,167,0.3,1.3,3.1,26,130,297
2,2021-12-13 12:51:03,3.4,138,0.4,1.2,2.1,85,125,167,0.3,1.3,3.1,26,130,297
3,2021-12-13 12:51:08,3.1,133,0.4,1.2,2.1,85,125,167,0.3,1.4,3.4,26,130,297
4,2021-12-13 12:51:13,2.3,128,0.4,1.2,2.1,85,125,167,0.3,1.4,3.4,26,130,297
5,2021-12-13 12:51:18,2.3,128,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
6,2021-12-13 12:51:23,1.5,120,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
7,2021-12-13 12:51:28,1.9,131,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
8,2021-12-13 12:51:33,0.4,26,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
9,2021-12-13 12:51:38,0.9,118,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
10,2021-12-13 12:51:43,0.6,116,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
11,2021-12-13 12:51:48,0.6,155,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
12,2021-12-13 12:51:53,1.2,61,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
13,2021-12-13 12:51:58,1.2,59,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
14,2021-12-13 12:52:03,0.9,81,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
15,2021-12-13 12:52:08,0.7,107,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
16,2021-12-13 12:52:13,1.3,147,0.5,1.7,3.4,68,119,143,0.3,1.4,3.4,26,130,297
17,2021-12-13 12:52:18,1.3,147,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
18,2021-12-13 12:52:23,0.7,77,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
19,2021-12-13 12:52:28,0.4,58,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
20,2021-12-13 12:52:33,0.5,110,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
21,2021-12-13 12:52:38,0.5,128,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
22,2021-12-13 12:52:43,1.1,121,0.4,1.7,3.4,26,113,155,0.3,1.3,3.4,26,127,297
23,2021-12-13 12:52:48,0.9,108,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
24,2021-12-13 12:53:08,1.2,103,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
25,2021-12-13 12:53:13,0.9,144,0.4,1.7,3.4,26,113,155,0.3,1.4,3.4,26,127,297
26,2021-12-13 12:53:18,0.9,144,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
27,2021-12-13 12:53:23,0.8,127,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
28,2021-12-13 12:53:28,1.6,121,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
29,2021-12-13 12:53:33,2.3,124,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
30,2021-12-13 12:53:38,1.8,122,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
31,2021-12-13 12:53:43,1.5,100,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
32,2021-12-13 12:53:48,2.1,103,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
33,2021-12-13 12:53:53,2.2,144,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
34,2021-12-13 12:53:58,0.6,156,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
35,2021-12-13 12:54:03,0.5,119,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
36,2021-12-13 12:54:08,0.6,114,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
37,2021-12-13 12:54:13,0.7,86,0.4,1,2.3,26,104,155,0.3,1.3,3.4,26,122,216
38,2021-12-13 12:54:18,0.7,86,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
39,2021-12-13 12:54:23,1,111,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
40,2021-12-13 12:54:28,1.4,133,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
41,2021-12-13 12:54:33,1.2,117,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
42,2021-12-13 12:54:38,1.2,145,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
43,2021-12-13 12:54:43,1.1,136,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
44,2021-12-13 12:54:48,1,103,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
45,2021-12-13 12:54:53,0.7,96,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
46,2021-12-13 12:54:58,0.4,121,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
47,2021-12-13 12:55:03,1.4,136,0.4,1.1,2.3,58,112,156,0.3,1.3,3.4,26,121,216
48,2021-12-13 12:55:13,1.4,147,0.4,1.1,2.3,58,112,156,0.3,1.2,3.4,26,121,216
49,2021-12-13 12:55:18,1.4,147,0.4,1.2,2.3,86,121,156,0.3,1.3,3.4,26,123,197
50,2021-12-13 12:55:23,1.2,133,0.4,1.2,2.3,86,121,156,0.3,1.3,3.4,26,123,197
51,2021-12-13 12:55:28,1,142,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
52,2021-12-13 12:55:33,1,137,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
53,2021-12-13 12:55:38,1.5,120,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
54,2021-12-13 12:55:43,1.4,105,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
55,2021-12-13 12:55:48,1.4,136,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
56,2021-12-13 12:55:53,1.1,128,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
57,2021-12-13 12:55:58,2.3,143,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
58,2021-12-13 12:56:03,1.8,152,0.4,1.2,2.3,86,121,156,0.3,1.3,3.4,26,123,197
59,2021-12-13 12:56:08,1.2,153,0.4,1.2,2.3,86,121,156,0.3,1.3,3.4,26,123,197
60,2021-12-13 12:56:13,1.1,94,0.4,1.2,2.3,86,121,156,0.3,1.2,3.4,26,123,197
61,2021-12-13 12:56:18,1.1,94,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
62,2021-12-13 12:56:23,1.7,143,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
63,2021-12-13 12:56:28,0.8,120,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
64,2021-12-13 12:56:33,1.7,138,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
65,2021-12-13 12:56:38,0.5,291,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
66,2021-12-13 12:56:43,0.9,109,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
67,2021-12-13 12:56:48,0.6,98,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
68,2021-12-13 12:56:53,0.6,53,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
69,2021-12-13 12:56:58,0.4,171,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
70,2021-12-13 12:57:03,0.3,179,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
71,2021-12-13 12:57:08,0.3,164,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
72,2021-12-13 12:57:13,0.6,124,0.4,1.2,2.3,94,126,153,0.3,1.2,3.4,26,121,191
73,2021-12-13 12:57:18,0.6,124,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
74,2021-12-13 12:57:23,2.1,115,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
75,2021-12-13 12:57:28,1.4,120,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
76,2021-12-13 12:57:33,1,97,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
77,2021-12-13 12:57:38,0.8,86,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
78,2021-12-13 12:57:43,0.3,115,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
79,2021-12-13 12:57:48,0.5,112,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
80,2021-12-13 12:57:53,0.4,65,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
81,2021-12-13 12:57:58,0.8,179,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
82,2021-12-13 12:58:03,0.9,157,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
83,2021-12-13 12:58:08,1.4,156,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
84,2021-12-13 12:58:13,1.6,147,0.3,1.1,2.3,53,137,291,0.3,1.2,3.4,26,121,291
85,2021-12-13 12:58:18,1.6,147,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
86,2021-12-13 12:58:23,1.5,140,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
87,2021-12-13 12:58:28,1.2,143,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
88,2021-12-13 12:58:33,1,113,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
89,2021-12-13 12:58:38,0.5,71,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
90,2021-12-13 12:58:43,0.8,103,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
91,2021-12-13 12:58:48,1,113,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
92,2021-12-13 12:58:53,1.8,103,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
93,2021-12-13 12:58:58,1.6,95,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
94,2021-12-13 12:59:03,1.9,83,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
95,2021-12-13 12:59:08,1.3,111,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
96,2021-12-13 12:59:13,0.8,108,0.3,1,2.1,53,133,291,0.3,1.2,3.4,26,122,291
97,2021-12-13 12:59:18,0.8,108,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
98,2021-12-13 12:59:23,1.6,85,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
99,2021-12-13 12:59:28,1.3,151,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
100,2021-12-13 12:59:33,1.4,94,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
101,2021-12-13 12:59:38,2,107,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
102,2021-12-13 12:59:43,1.8,94,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
103,2021-12-13 12:59:48,2.5,145,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
104,2021-12-13 12:59:53,1.8,163,0.3,1.2,2.1,65,115,179,0.3,1.2,3.4,26,119,291
105,2021-12-13 12:59:58,1.5,160,0.3,1.2,2.1,65,115,179,0.3,1.3,3.4,26,119,291
106,2021-12-13 13:00:03,0.2,88,0.3,1.2,2.1,65,115,179,0.3,1.3,3.4,26,119,291
107,2021-12-13 13:00:08,1,86,0.3,1.2,2.1,65,115,179,0.2,1.2,3.4,26,119,291
108,2021-12-13 13:00:13,0.4,116,0.3,1.2,2.1,65,115,179,0.2,1.2,3.4,26,119,291
109,2021-12-13 13:00:18,0.4,116,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
110,2021-12-13 13:00:23,0.3,251,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
111,2021-12-13 13:00:28,0.5,199,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
112,2021-12-13 13:00:33,0.3,145,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
113,2021-12-13 13:00:38,0.4,171,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
114,2021-12-13 13:00:43,0.5,231,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
115,2021-12-13 13:00:48,0.1,278,0.2,1.3,2.5,71,115,163,0.2,1.2,3.4,26,120,291
116,2021-12-13 13:00:53,0.2,175,0.2,1.3,2.5,71,115,163,0.1,1.2,3.4,26,120,291
117,2021-12-13 13:00:58,0.4,193,0.2,1.3,2.5,71,115,163,0.1,1.1,3.4,26,120,291
118,2021-12-13 13:01:03,0.2,177,0.2,1.3,2.5,71,115,163,0.1,1.1,3.4,26,120,291
119,2021-12-13 13:01:08,0.2,229,0.2,1.3,2.5,71,115,163,0.1,1.1,3.1,26,120,291
120,2021-12-13 13:01:13,0.6,240,0.2,1.3,2.5,71,115,163,0.1,1.1,2.5,26,120,291
121,2021-12-13 13:01:18,0.6,240,0.1,0.8,2.5,85,163,278,0.1,1.1,2.5,26,128,291
122,2021-12-13 13:01:23,0.6,192,0.1,0.8,2.5,85,163,278,0.1,1,2.5,26,128,291
123,2021-12-13 13:01:28,0.4,201,0.1,0.8,2.5,85,163,278,0.1,1,2.5,26,128,291
124,2021-12-13 13:01:33,0.2,212,0.1,0.8,2.5,85,163,278,0.1,1,2.5,26,128,291
125,2021-12-13 13:01:38,0.2,279,0.1,0.8,2.5,85,163,278,0.1,1,2.5,26,128,291
126,2021-12-13 13:01:43,0,221,0.1,0.8,2.5,85,163,278,0.1,1,2.5,26,128,291
127,2021-12-13 13:01:48,0.2,85,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
128,2021-12-13 13:01:53,0.3,80,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
129,2021-12-13 13:01:58,0.3,62,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
130,2021-12-13 13:02:03,0.6,65,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
131,2021-12-13 13:02:08,0.6,73,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
132,2021-12-13 13:02:13,0.5,144,0.1,0.8,2.5,85,163,278,0,1,2.5,26,128,291
133,2021-12-13 13:02:18,0.5,144,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
134,2021-12-13 13:02:23,0.3,98,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
135,2021-12-13 13:02:28,0.2,117,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
136,2021-12-13 13:02:33,0.2,153,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
137,2021-12-13 13:02:38,0.4,120,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
138,2021-12-13 13:02:43,0.1,55,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
139,2021-12-13 13:02:48,0.2,223,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
140,2021-12-13 13:02:53,0.3,223,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
141,2021-12-13 13:02:58,0.4,237,0,0.4,0.6,62,180,279,0,1,2.5,53,133,291
142,2021-12-13 13:03:03,0.6,230,0,0.4,0.6,62,180,279,0,0.9,2.5,53,133,291
143,2021-12-13 13:03:08,0.1,231,0,0.4,0.6,62,180,279,0,0.9,2.5,53,133,291
144,2021-12-13 13:03:13,0.1,272,0,0.4,0.6,62,180,279,0,0.9,2.5,53,133,291
145,2021-12-13 13:03:18,0.1,272,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
146,2021-12-13 13:03:23,0.3,55,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
147,2021-12-13 13:03:28,0.1,248,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
148,2021-12-13 13:03:33,0.2,170,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
149,2021-12-13 13:03:38,0.2,12,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
150,2021-12-13 13:03:43,0.1,253,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
151,2021-12-13 13:03:48,0.2,128,0,0.3,0.6,55,163,279,0,0.9,2.5,53,140,291
152,2021-12-13 13:03:53,0.1,83,0,0.3,0.6,55,163,279,0,0.8,2.5,53,140,291
153,2021-12-13 13:03:58,0.2,134,0,0.3,0.6,55,163,279,0,0.8,2.5,53,140,291
154,2021-12-13 13:04:03,0.2,217,0,0.3,0.6,55,163,279,0,0.8,2.5,53,140,291
155,2021-12-13 13:04:08,0.4,109,0,0.3,0.6,55,163,279,0,0.8,2.5,53,140,291
156,2021-12-13 13:04:13,0.5,90,0,0.3,0.6,55,163,279,0,0.8,2.5,53,140,291
157,2021-12-13 13:04:18,0.5,90,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
158,2021-12-13 13:04:23,0.7,53,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
159,2021-12-13 13:04:28,0.7,76,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
160,2021-12-13 13:04:33,0.8,40,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
161,2021-12-13 13:04:38,0.5,341,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
162,2021-12-13 13:04:43,0.2,183,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
163,2021-12-13 13:04:48,0.4,162,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
164,2021-12-13 13:04:53,0.2,177,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
165,2021-12-13 13:04:58,0.2,271,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
166,2021-12-13 13:05:03,0.3,4,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
167,2021-12-13 13:05:08,0.6,53,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
168,2021-12-13 13:05:13,0.5,82,0.1,0.3,0.6,12,151,272,0,0.8,2.5,12,141,291
169,2021-12-13 13:05:18,0.5,82,0.1,0.3,0.8,4,127,341,0,0.8,2.5,4,141,341
170,2021-12-13 13:05:23,0.9,240,0.1,0.3,0.8,4,127,341,0,0.8,2.5,4,141,341
171,2021-12-13 13:05:28,0.6,110,0.1,0.3,0.8,4,127,341,0,0.8,2.5,4,141,341
172,2021-12-13 13:05:33,0.6,113,0.1,0.3,0.8,4,127,341,0,0.8,2.5,4,141,341
173,2021-12-13 13:05:38,0.9,121,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
174,2021-12-13 13:05:43,0.8,124,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
175,2021-12-13 13:05:48,0.7,134,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
176,2021-12-13 13:05:53,0.4,122,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
177,2021-12-13 13:05:58,0.2,316,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
178,2021-12-13 13:06:03,0.4,176,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
179,2021-12-13 13:06:08,0.3,111,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
180,2021-12-13 13:06:13,0.5,164,0.1,0.3,0.8,4,127,341,0,0.7,2.5,4,141,341
181,2021-12-13 13:06:18,0.5,164,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
182,2021-12-13 13:06:23,0.7,109,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
183,2021-12-13 13:06:28,1,137,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
184,2021-12-13 13:06:33,0.5,318,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
185,2021-12-13 13:06:38,0.8,108,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
186,2021-12-13 13:06:43,0.7,147,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
187,2021-12-13 13:06:48,0.7,161,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
188,2021-12-13 13:06:53,0.7,145,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
189,2021-12-13 13:06:58,0.2,246,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
190,2021-12-13 13:07:03,0.4,202,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
191,2021-12-13 13:07:09,0.3,150,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
192,2021-12-13 13:07:14,0.3,209,0.2,0.5,0.9,4,140,341,0,0.7,2.5,4,144,341
193,2021-12-13 13:07:20,0.3,209,0.2,0.6,1,58,161,318,0,0.7,2.5,4,146,341
194,2021-12-13 13:07:24,0.4,138,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
195,2021-12-13 13:07:29,0.5,137,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
196,2021-12-13 13:07:34,0.8,150,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
197,2021-12-13 13:07:39,0.5,137,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
198,2021-12-13 13:07:44,0.2,92,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
199,2021-12-13 13:07:49,0.5,109,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
200,2021-12-13 13:07:54,0.5,88,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
201,2021-12-13 13:07:59,0.4,43,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
202,2021-12-13 13:08:04,0.4,72,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
203,2021-12-13 13:08:09,0.4,41,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
204,2021-12-13 13:08:14,0.5,132,0.2,0.6,1,58,161,318,0,0.6,2.5,4,146,341
205,2021-12-13 13:08:20,0.5,132,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
206,2021-12-13 13:08:24,1.8,117,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
207,2021-12-13 13:08:29,0.7,79,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
208,2021-12-13 13:08:34,1.9,122,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
209,2021-12-13 13:08:39,1.2,98,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
210,2021-12-13 13:08:44,1.5,99,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
211,2021-12-13 13:08:49,2.1,105,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
212,2021-12-13 13:08:54,2.3,116,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
213,2021-12-13 13:08:59,1.9,118,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
214,2021-12-13 13:09:04,1.8,120,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
215,2021-12-13 13:09:09,0.5,121,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
216,2021-12-13 13:09:14,1.3,85,0.2,0.5,1,41,137,318,0,0.6,2.5,4,144,341
217,2021-12-13 13:09:20,1.3,85,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
218,2021-12-13 13:09:24,1.8,122,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
219,2021-12-13 13:09:29,1.8,106,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
220,2021-12-13 13:09:34,1.9,130,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
221,2021-12-13 13:09:39,1,130,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
222,2021-12-13 13:09:44,0.5,76,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
223,2021-12-13 13:09:49,0.5,133,0.2,1,2.3,41,109,158,0,0.6,2.5,4,144,341
224,2021-12-13 13:09:54,0.3,125,0.2,1,2.3,41,109,158,0,0.6,2.3,4,144,341
225,2021-12-13 13:09:59,0.6,78,0.2,1,2.3,41,109,158,0,0.6,2.3,4,144,341
226,2021-12-13 13:10:04,0.5,119,0.2,1,2.3,41,109,158,0,0.6,2.3,4,144,341
227,2021-12-13 13:10:09,0.7,123,0.2,1,2.3,41,109,158,0,0.6,2.3,4,144,341
228,2021-12-13 13:10:14,0.5,203,0.2,1,2.3,41,109,158,0,0.6,2.3,4,144,341
229,2021-12-13 13:10:20,0.5,203,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
230,2021-12-13 13:10:24,1.6,147,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
231,2021-12-13 13:10:29,1.7,147,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
232,2021-12-13 13:10:34,1,159,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
233,2021-12-13 13:10:39,0.2,255,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
234,2021-12-13 13:10:44,0.6,158,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
235,2021-12-13 13:10:49,0.9,260,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
236,2021-12-13 13:10:54,0.6,120,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
237,2021-12-13 13:10:59,1.7,153,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
238,2021-12-13 13:11:04,1.6,139,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
239,2021-12-13 13:11:09,0.8,96,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
240,2021-12-13 13:11:14,0.7,348,0.3,1.2,2.3,76,116,203,0,0.6,2.3,4,145,341
241,2021-12-13 13:11:20,0.7,348,0.2,1,1.9,76,152,348,0,0.6,2.3,4,142,348
242,2021-12-13 13:11:24,1.5,74,0.2,1,1.9,76,152,348,0,0.6,2.3,4,142,348
243,2021-12-13 13:11:34,1.7,120,0.2,1,1.9,76,152,348,0,0.7,2.3,4,142,348
244,2021-12-13 13:11:39,2.4,139,0.2,1,1.9,76,152,348,0,0.7,2.3,4,142,348
245,2021-12-13 13:11:44,2.3,121,0.2,1,1.9,76,152,348,0,0.7,2.4,4,142,348
246,2021-12-13 13:11:49,2,127,0.2,1,1.9,76,152,348,0.1,0.7,2.4,4,142,348
247,2021-12-13 13:11:54,1.9,127,0.2,1,1.9,76,152,348,0.1,0.7,2.4,4,142,348
248,2021-12-13 13:11:59,2.7,139,0.2,1,1.9,76,152,348,0.1,0.7,2.4,4,142,348
249,2021-12-13 13:12:04,1.5,145,0.2,1,1.9,76,152,348,0.1,0.8,2.7,4,142,348
250,2021-12-13 13:12:09,0.9,56,0.2,1,1.9,76,152,348,0.1,0.8,2.7,4,142,348
251,2021-12-13 13:12:14,0.6,174,0.2,1,1.9,76,152,348,0.1,0.8,2.7,4,142,348
252,2021-12-13 13:12:20,0.6,174,0.2,1.4,2.7,56,148,348,0.1,0.8,2.7,4,138,348
